paper_id,journal_short,openalex_work_id,journal,work_type,publication_year,publication_date,volume,issue,title,doi,cited_by_count,citation_percentile,keywords,keyword_count,openalex_topics,topic_count,primary_topic,primary_topic_count,author_count,author_names,author_ids,institution_names,num_institutions,total_valid_chars,proof_chars,proof_density,display_chars,display_density,math_density
JRSSB_2024_1486,JRSSB,https://openalex.org/W4393119179,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-04-12,86.0,5.0,Green’s matching: an efficient approach to parameter estimation in complex dynamic systems,https://doi.org/10.1093/jrsssb/qkae031,3,81.40591,Algorithm | Applied mathematics | Artificial intelligence | Computer science | Differential (mechanical device) | Differential equation | Estimation theory | Function (biology) | Inverse | Matching (statistics) | Mathematical analysis | Mathematical optimization | Mathematics | Statistics | System dynamics,15,Control Systems and Identification | Model Reduction and Neural Networks | Probabilistic and Robust Engineering Design,3,Probabilistic and Robust Engineering Design,1,5,Jianbin Tan | Guoyu Zhang | Xueqin Wang | Hui Huang | Fang Yao,https://openalex.org/A5004510561 | https://openalex.org/A5101981784 | https://openalex.org/A5100329544 | https://openalex.org/A5034304352 | https://openalex.org/A5041649403,Hefei University of Technology | Peking University | Renmin University of China | Sun Yat-sen University | University of Science and Technology of China,5,75239,3101,0.0412,6085,0.0809,0.12209093688113877
JRSSB_2024_1487,JRSSB,https://openalex.org/W4400485592,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-07-10,87.0,1.0,Graphical criteria for the identification of marginal causal effects in continuous-time survival and event-history analyses,https://doi.org/10.1093/jrsssb/qkae056,3,86.514083,Artificial intelligence | Causal inference | Censoring (clinical trials) | Computer science | Conditional independence | Data mining | Econometrics | Event (particle physics) | Graphical model | Identifiability | Inference | Machine learning | Mathematics | Nonparametric statistics | Parametric statistics | Statistics,16,Advanced Causal Inference Techniques | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Advanced Causal Inference Techniques,1,4,Kjetil Røysland | Pål Christie Ryalen | Mari Nygård | Vanessa Didelez,https://openalex.org/A5039023529 | https://openalex.org/A5000198862 | https://openalex.org/A5069015051 | https://openalex.org/A5038470056,Cancer Registry of Norway | Hochschule Bremen | Leibniz Institute for Prevention Research and Epidemiology - BIPS | Norwegian Institute of Public Health | University of Bremen | University of Oslo | École Polytechnique Fédérale de Lausanne,7,134614,25878,0.1922,13514,0.1004,0.2926292956156121
JRSSB_2024_1489,JRSSB,https://openalex.org/W4402622121,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-09-18,87.0,2.0,Corrected generalized cross-validation for finite ensembles of penalized estimators,https://doi.org/10.1093/jrsssb/qkae092,2,82.050017,Applied mathematics | Computer science | Cross-validation | Estimator | Mathematics | Statistics,6,Probabilistic and Robust Engineering Design | Statistical Distribution Estimation and Applications | Statistical Methods and Inference,3,Statistical Methods and Inference,1,5,Pierre Bellec | Jin‐Hong Du | Takuya Koriyama | Pratik Patil | Kai Tan,https://openalex.org/A5009114084 | https://openalex.org/A5048555578 | https://openalex.org/A5084057061 | https://openalex.org/A5108766051 | https://openalex.org/A5100602906,"Carnegie Mellon University | Rutgers, The State University of New Jersey | University of California, Berkeley | University of Chicago",4,283146,98736,0.3487,100750,0.3558,0.7045340566350928
JRSSB_2024_1490,JRSSB,https://openalex.org/W4405814494,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-12-26,87.0,3.0,Robust evaluation of longitudinal surrogate markers with censored data,https://doi.org/10.1093/jrsssb/qkae119,2,88.240517,Computer science | Data mining | Econometrics | Internal medicine | Longitudinal data | Mathematics | Medicine | Statistics | Surrogate endpoint,9,Advanced Causal Inference Techniques | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Advanced Causal Inference Techniques,1,2,Denis Agniel | Layla Parast,https://openalex.org/A5041750449 | https://openalex.org/A5070421561,RAND Corporation | The University of Texas at Austin,2,192823,0,0.0,64213,0.333,0.3330152523298569
JRSSB_2025_1492,JRSSB,https://openalex.org/W4408507164,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-01-06,87.0,4.0,Selecting informative conformal prediction sets with false coverage rate control,https://doi.org/10.1093/jrsssb/qkae120,2,93.387869,Artificial intelligence | Chemistry | Computer science | Conformal map | Data mining | False discovery rate | Geometry | Mathematics | Pattern recognition (psychology) | Statistics,10,Machine Learning and Data Classification | Statistical Methods and Inference | Statistical Methods in Clinical Trials,3,Statistical Methods in Clinical Trials,1,4,Ulysse Gazin | Ruth Heller | Ariane Marandon | Étienne Roquain,https://openalex.org/A5094208272 | https://openalex.org/A5103022847 | https://openalex.org/A5064162883 | https://openalex.org/A5034270500,"Centre National de la Recherche Scientifique | Laboratoire de Probabilités, Statistique et Modélisation | Sorbonne Paris Cité | Sorbonne Université | Tel Aviv University | The Alan Turing Institute | Université Paris Cité",7,178601,25859,0.1448,17370,0.0973,0.2420423177921736
JRSSB_2025_1493,JRSSB,https://openalex.org/W4411224219,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-05-16,87.0,5.0,Regularized halfspace depth for functional data,https://doi.org/10.1093/jrsssb/qkaf030,2,94.300343,Applied mathematics | Computer science | Geology | Mathematics,4,Advanced Statistical Methods and Models | Advanced Statistical Process Monitoring | Statistical Methods and Inference,3,Advanced Statistical Methods and Models,1,3,Hyemin Yeon | Xiongtao Dai | Sara López‐Pintado,https://openalex.org/A5092683730 | https://openalex.org/A5001411772 | https://openalex.org/A5034906338,"Kent State University | Northeastern University | University of California, Berkeley",3,92099,0,0.0,2408,0.0261,0.02614577791289808
JRSSB_2025_1494,JRSSB,https://openalex.org/W4417453625,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-12-03,,,Bayesian quantile estimation and regression with martingale posteriors,https://doi.org/10.1093/jrsssb/qkaf080,2,95.616299,Bayes estimator | Bayesian linear regression | Bayesian probability | Gaussian process | Martingale (probability theory) | Posterior probability | Prior probability | Quantile | Quantile regression,9,Bayesian Methods and Mixture Models | Gaussian Processes and Bayesian Inference | Markov Chains and Monte Carlo Methods,3,Markov Chains and Monte Carlo Methods,1,2,Edwin Fong | Andrew Yiu,https://openalex.org/A5020934862 | https://openalex.org/A5102750110,Hong Kong University of Science and Technology | University of Hong Kong | University of Southampton,3,271369,74833,0.2758,55257,0.2036,0.4793841595760754
JRSSB_2023_1496,JRSSB,https://openalex.org/W4390228663,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-12-26,86.0,3.0,Simultaneous directional inference,https://doi.org/10.1093/jrsssb/qkad137,1,66.171583,Artificial intelligence | Computer science | Econometrics | Inference | Machine learning | Margin (machine learning) | Mathematics | Monotone polygon | Selection (genetic algorithm) | Statistical hypothesis testing | Statistical inference | Statistics | Upper and lower bounds,13,"Advanced Causal Inference Techniques | Health Systems, Economic Evaluations, Quality of Life | Statistical Methods in Clinical Trials",3,Statistical Methods in Clinical Trials,1,2,Ruth Heller | Aldo Solari,https://openalex.org/A5103022847 | https://openalex.org/A5067175999,Ca' Foscari University of Venice | Tel Aviv University | University of Milano-Bicocca,3,209085,21043,0.1006,16054,0.0768,0.17742544898007986
JRSSB_2024_1497,JRSSB,https://openalex.org/W4396778238,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-05-09,86.0,5.0,Sandwich boosting for accurate estimation in partially linear models for grouped data,https://doi.org/10.1093/jrsssb/qkae032,1,69.022838,Artificial intelligence | Boosting (machine learning) | Computer science | Engineering | Estimation | Linear model | Machine learning | Mathematics | Statistics,9,Advanced Statistical Methods and Models | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Statistical Methods and Inference,1,2,Elliot H. Young | Rajen D. Shah,https://openalex.org/A5104297535 | https://openalex.org/A5029262817,University of Cambridge,1,249009,61984,0.2489,71127,0.2856,0.5345630077627717
JRSSB_2024_1498,JRSSB,https://openalex.org/W4406533787,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-12-02,87.0,3.0,Prediction sets for high-dimensional mixture of experts models,https://doi.org/10.1093/jrsssb/qkae117,1,76.228943,Artificial intelligence | Computer science | Construct (python library) | Data mining | Debiasing | Feature (linguistics) | High dimensional | Machine learning | Mathematics | Mixture model | Predictive modelling | Set (abstract data type) | Variable (mathematics),13,Probabilistic and Robust Engineering Design | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Statistical Methods and Inference,1,3,Adel Javanmard | Simeng Shao | Jacob Bien,https://openalex.org/A5010342958 | https://openalex.org/A5010118951 | https://openalex.org/A5076854744,Amazon (United States) | University of Southern California,2,591308,22117,0.0374,31456,0.0532,0.09060083746541565
JRSSB_2025_1499,JRSSB,https://openalex.org/W4407901237,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-02-03,87.0,4.0,Adaptive experiments toward learning treatment effect heterogeneity,https://doi.org/10.1093/jrsssb/qkaf006,1,84.423346,Cognitive psychology | Computer science | Psychology,3,Advanced Causal Inference Techniques | Medical Education and Admissions | Statistical Methods in Clinical Trials,3,Statistical Methods in Clinical Trials,1,3,Waverly Wei | Xinwei Ma | Jingshen Wang,https://openalex.org/A5073562418 | https://openalex.org/A5047495643 | https://openalex.org/A5043785463,"University of California San Diego | University of California, Berkeley | University of Southern California",3,116669,6515,0.0558,15105,0.1295,0.18531057950269567
JRSSB_2025_1503,JRSSB,https://openalex.org/W4413499068,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-08-06,88.0,1.0,Wasserstein generative regression,https://doi.org/10.1093/jrsssb/qkaf053,1,81.697092,Artificial intelligence | Computer science | Environmental science | Generative grammar | Mathematics | Regression | Regression analysis | Statistics,8,Generative Adversarial Networks and Image Synthesis,1,Generative Adversarial Networks and Image Synthesis,1,5,Shanshan Song | Tong Wang | Guohao Shen | Yuanyuan Lin | Jian Huang,https://openalex.org/A5100700111 | https://openalex.org/A5100451016 | https://openalex.org/A5058851479 | https://openalex.org/A5034899252 | https://openalex.org/A5012067697,Chinese University of Hong Kong | Hong Kong Polytechnic University | Tongji University,3,152388,38344,0.2516,39571,0.2597,0.5112935401737669
JRSSB_2025_1504,JRSSB,https://openalex.org/W4413736040,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-08-06,88.0,2.0,Huber means on Riemannian manifolds,https://doi.org/10.1093/jrsssb/qkaf054,1,92.325444,Curvature | Curvature of Riemannian manifolds | Geology | Geometry | Mathematics | Pure mathematics | Riemannian geometry | Scalar curvature | Sectional curvature,9,Morphological variations and asymmetry | Point processes and geometric inequalities | advanced mathematical theories,3,Morphological variations and asymmetry,1,2,Jong-Min Lee | Sungkyu Jung,https://openalex.org/A5100341502 | https://openalex.org/A5018954610,Pusan National University | Seoul National University,2,238592,105521,0.4423,29179,0.1223,0.564562097639485
JRSSB_2025_1505,JRSSB,https://openalex.org/W4414346297,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-08-29,88.0,2.0,Bootstrapping estimators based on the block maxima method,https://doi.org/10.1093/jrsssb/qkaf060,1,88.046243,Block (permutation group theory) | Bootstrapping (finance) | Consistency (knowledge bases) | Disjoint sets | Estimator | Extreme value theory | Independent and identically distributed random variables | Maxima | Series (stratigraphy),9,Advanced Statistical Methods and Models | Financial Risk and Volatility Modeling | Statistical Methods and Inference,3,Financial Risk and Volatility Modeling,1,2,Axel Bücher | Torben Staud,https://openalex.org/A5031857876 | https://openalex.org/A5092715229,Ruhr University Bochum,1,192722,70099,0.3637,46312,0.2403,0.6040358651321592
JRSSB_2025_1506,JRSSB,https://openalex.org/W4414453530,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-08-20,88.0,2.0,Robust detection of watermarks for large language models under human edits,https://doi.org/10.1093/jrsssb/qkaf056,1,82.53631299999999,Contrast (vision) | Digital watermarking | Language model | Probabilistic logic | Robustness (evolution) | Statistical hypothesis testing | Statistical model | Watermark,8,Advanced Image and Video Retrieval Techniques | Digital Media Forensic Detection | Handwritten Text Recognition Techniques,3,Handwritten Text Recognition Techniques,1,5,Xiang Li | Feng Ruan | Hui–Yuan Wang | Qi Long | Weijie Su,https://openalex.org/A5100728260 | https://openalex.org/A5101587259 | https://openalex.org/A5102916369 | https://openalex.org/A5002149616 | https://openalex.org/A5080575294,Northwestern University | Philadelphia University | University City Science Center | University of Pennsylvania | University of the Sciences,5,199644,46810,0.2345,24182,0.1211,0.35559295546072006
JRSSB_2026_1508,JRSSB,https://openalex.org/W7127272273,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2026,2026-01-18,,,ART: distribution-free and model-agnostic changepoint detection with finite-sample guarantees,https://doi.org/10.1093/jrsssb/qkag037,1,98.958904,Null hypothesis | Permutation (music) | Range (aeronautics) | Ranking (information retrieval) | Resampling | Statistical hypothesis testing | Statistical power | Type I and type II errors,8,Advanced Causal Inference Techniques | Explainable Artificial Intelligence (XAI) | Statistical Methods and Inference,3,Statistical Methods and Inference,1,5,Xiaolong Cui | Haoyu Geng | Guanghui Wang | Zhaojun Wang | Changliang Zou,https://openalex.org/A5124903578 | https://openalex.org/A5039046572 | https://openalex.org/A5124933461 | https://openalex.org/A5124883697 | https://openalex.org/A5007454142,Nankai University,1,132476,5653,0.0427,15321,0.1157,0.15832301699930554
JRSSB_2023_1510,JRSSB,https://openalex.org/W2730751071,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-04-04,85.0,3.0,Exact Monte Carlo likelihood-based inference for jump-diffusion processes,https://doi.org/10.1093/jrsssb/qkad022,13,83.256321,Algorithm | Applied mathematics | Artificial intelligence | Bayesian inference | Bayesian probability | Computer science | Context (archaeology) | Frequentist inference | Hybrid Monte Carlo | Inference | Jump | Jump diffusion | Markov chain Monte Carlo | Mathematics | Monte Carlo method | Physics | Statistical physics | Statistics,18,Control Systems and Identification | Markov Chains and Monte Carlo Methods | Statistical Methods and Inference,3,Markov Chains and Monte Carlo Methods,1,3,Flávio B. Gonçalves | Krzysztof Łatuszyński | Gareth O. Roberts,https://openalex.org/A5077560854 | https://openalex.org/A5108273448 | https://openalex.org/A5110703517,Universidade Federal de Minas Gerais | University of Warwick,2,144569,8930,0.0618,27566,0.1907,0.25244692845630806
JRSSB_2023_1511,JRSSB,https://openalex.org/W3111093879,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-04-27,85.0,3.0,The variational method of moments,https://doi.org/10.1093/jrsssb/qkad025,9,88.50527,Applied mathematics | Artificial intelligence | Computer science | Discrete mathematics | Econometrics | Estimator | Function (biology) | Generalized method of moments | Inference | Instrumental variable | Kernel (algebra) | Mathematical optimization | Mathematics | Minimax | Moment (physics) | Observable | Statistics,17,Blind Source Separation Techniques | Control Systems and Identification | Statistical Methods and Inference,3,Statistical Methods and Inference,1,2,Andrew Bennett | Nathan Kallus,https://openalex.org/A5020035707 | https://openalex.org/A5036921114,Cornell University,1,267827,95838,0.3578,36036,0.1345,0.4923850097264279
JRSSB_2023_1512,JRSSB,https://openalex.org/W3198629178,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-12-15,86.0,2.0,Identification and estimation of causal peer effects using double negative controls for unmeasured network confounding,https://doi.org/10.1093/jrsssb/qkad132,7,88.48211,Artificial intelligence | Causal inference | Causal model | Computer science | Confounding | Consistency (knowledge bases) | Econometrics | Economics | Estimator | Homophily | Identification (biology) | Instrumental variable | Mathematics | Observational study | Statistics | Variance (accounting),16,Advanced Causal Inference Techniques | Higher Education Research Studies | School Choice and Performance,3,Advanced Causal Inference Techniques,1,2,Naoki Egami | Eric J. Tchetgen Tchetgen,https://openalex.org/A5041445378 | https://openalex.org/A5025065309,Columbia University | University of Pennsylvania,2,173961,6842,0.0393,27582,0.1586,0.1978834336431729
JRSSB_2023_1514,JRSSB,https://openalex.org/W3165503008,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-04-21,85.0,3.0,Statistical testing under distributional shifts,https://doi.org/10.1093/jrsssb/qkad018,6,77.452634,Algorithm | Artificial intelligence | Computer science | Conditional independence | Covariate | Inference | Mathematics | Multiple comparisons problem | Pointwise | Resampling | Sampling distribution | Set (abstract data type) | Statistical hypothesis testing | Statistical inference | Statistics,15,Advanced Bandit Algorithms Research | Machine Learning and Algorithms | Statistical Methods and Inference,3,Machine Learning and Algorithms,1,4,Nikolaj Thams | Sorawit Saengkyongam | Niklas Pfister | Jonas Peters,https://openalex.org/A5040183934 | https://openalex.org/A5052823119 | https://openalex.org/A5044701034 | https://openalex.org/A5002127148,University of Copenhagen,1,1785742,65332,0.0366,37820,0.0212,0.05776422349925129
JRSSB_2023_1515,JRSSB,https://openalex.org/W4321468977,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-02-22,85.0,2.0,A quantitative Heppes theorem and multivariate Bernoulli distributions,https://doi.org/10.1093/jrsssb/qkad003,6,87.221751,Algorithm | Applied mathematics | Bernoulli distribution | Bernoulli's principle | Calculus (dental) | Distribution (mathematics) | Mathematical analysis | Mathematics | Multivariate normal distribution | Multivariate statistics | Physics | Probability distribution | Projection (relational algebra) | Random variable | Statistics,15,Advanced Statistical Methods and Models | Statistical Distribution Estimation and Applications | Statistical Methods and Inference,3,Advanced Statistical Methods and Models,1,3,Ricardo Fraiman | Leonardo Moreno | Thomas Ransford,https://openalex.org/A5080689214 | https://openalex.org/A5034771505 | https://openalex.org/A5033632050,Universidad de la República | Université Laval,2,64202,6287,0.0979,5374,0.0837,0.1816298557677331
JRSSB_2023_1516,JRSSB,https://openalex.org/W4384522057,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-07-17,85.0,5.0,Prediction sets adaptive to unknown covariate shift,https://doi.org/10.1093/jrsssb/qkad069,6,84.893805,Algorithm | Computer science | Confidence interval | Convergence (economics) | Covariate | Coverage probability | Data set | Econometrics | Estimator | Mathematics | Set (abstract data type) | Statistics,12,Control Systems and Identification | Statistical Methods and Bayesian Inference | Statistical Methods and Inference,3,Statistical Methods and Inference,1,3,Hongxiang Qiu | Edgar Dobriban | Eric Tchetgen Tchetgen,https://openalex.org/A5003903160 | https://openalex.org/A5031235093 | https://openalex.org/A5025342140,University of Pennsylvania,1,273134,81439,0.2982,69293,0.2537,0.5518609913082956
JRSSB_2023_1518,JRSSB,https://openalex.org/W4318764290,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-02-01,85.0,1.0,On inference in high-dimensional regression,https://doi.org/10.1093/jrsssb/qkad001,5,83.542792,Artificial intelligence | Computer science | Cross-sectional regression | Design matrix | Econometrics | Feature selection | Inference | Lasso (programming language) | Linear regression | Mathematics | Polynomial regression | Regression | Regression analysis | Regression diagnostic | Set (abstract data type) | Statistics | Transformation (genetics),17,Advanced Statistical Methods and Models | Face and Expression Recognition | Statistical Methods and Inference,3,Advanced Statistical Methods and Models,1,2,Heather Battey | Nancy Reid,https://openalex.org/A5088603739 | https://openalex.org/A5084676897,Imperial College London | University of Toronto,2,137907,53074,0.3849,35372,0.2565,0.641345254410581
JRSSB_2023_1519,JRSSB,https://openalex.org/W4362591669,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-04-03,85.0,3.0,Testing homogeneity: the trouble with sparse functional data,https://doi.org/10.1093/jrsssb/qkad021,5,84.056917,Computer science | Homogeneity (statistics) | Machine learning,3,Metabolomics and Mass Spectrometry Studies | Statistical Methods and Inference | Statistical Methods in Clinical Trials,3,Statistical Methods and Inference,1,2,Changbo Zhu | Jane-Ling Wang,https://openalex.org/A5088760036 | https://openalex.org/A5062656684,"University of California, Davis | University of Notre Dame",2,105586,17165,0.1626,24771,0.2346,0.39717386774761804
JRSSB_2023_1525,JRSSB,https://openalex.org/W4318334933,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-01-27,85.0,1.0,Informative core identification in complex networks,https://doi.org/10.1093/jrsssb/qkac009,5,68.33225200000001,Artificial intelligence | Community structure | Complex network | Component (thermodynamics) | Computer network | Computer science | Core (optical fiber) | Core network | Data mining | Distributed computing | Identification (biology) | Mathematics | Salient | Scalability | Telecommunications | Theoretical computer science,16,Complex Network Analysis Techniques | Functional Brain Connectivity Studies | Opinion Dynamics and Social Influence,3,Complex Network Analysis Techniques,1,2,Ruizhong Miao | Tianxi Li,https://openalex.org/A5013050968 | https://openalex.org/A5077899199,University of Virginia,1,89224,31321,0.351,11943,0.1339,0.4848919573209002
JRSSB_2026_1527,JRSSB,https://openalex.org/W4391912503,Journal of the Royal Statistical Society Series B (Statistical Methodology),preprint,2026,2026-03-16,,,Combining evidence across filtrations,https://doi.org/10.1093/jrsssb/qkag058,3,0.125022,Econometrics | Economics,2,Landslides and related hazards | Seismology and Earthquake Studies,2,Seismology and Earthquake Studies,1,2,Yo Joong Choe | Aaditya Ramdas,https://openalex.org/A5059859864 | https://openalex.org/A5032389695,Carnegie Mellon University | INSEAD,2,180677,16635,0.0921,10749,0.0595,0.15156328697067142
JRSSB_2024_1528,JRSSB,https://openalex.org/W4396611634,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-05-03,86.0,5.0,Model-assisted sensitivity analysis for treatment effects under unmeasured confounding via regularized calibrated estimation,https://doi.org/10.1093/jrsssb/qkae034,3,85.645933,Computer science | Confounding | Econometrics | Engineering | Estimation | Mathematics | Sensitivity (control systems) | Statistics,8,"Advanced Causal Inference Techniques | Health Systems, Economic Evaluations, Quality of Life | Statistical Methods and Inference",3,Advanced Causal Inference Techniques,1,1,Zhiqiang Tan,https://openalex.org/A5081020863,"Environmental and Occupational Health Sciences Institute | Rutgers, The State University of New Jersey",2,259296,0,0.0,57757,0.2227,0.22274543378995434
JRSSB_2024_1529,JRSSB,https://openalex.org/W4404091418,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-11-06,87.0,1.0,Isotonic subgroup selection,https://doi.org/10.1093/jrsssb/qkae083,3,89.393621,Artificial intelligence | Computer science | Internal medicine | Isotonic | Mathematics | Medicine | Selection (genetic algorithm),7,Advanced Causal Inference Techniques | Statistical Methods and Inference | Statistical Methods in Clinical Trials,3,Statistical Methods in Clinical Trials,1,4,Manuel Müller | Henry W. J. Reeve | Timothy I. Cannings | Richard J. Samworth,https://openalex.org/A5109610478 | https://openalex.org/A5064091476 | https://openalex.org/A5034845675 | https://openalex.org/A5003721823,Maxwell Institute for Mathematical Sciences | University of Bristol | University of Cambridge | University of Edinburgh,4,810018,372500,0.4599,162334,0.2004,0.6602742161285304
JRSSB_2023_1530,JRSSB,https://openalex.org/W4376124506,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-05-06,85.0,3.0,A kernel Stein test for comparing latent variable models,https://doi.org/10.1093/jrsssb/qkad050,2,63.63134,Discrete mathematics | Econometrics | Goodness of fit | Kernel (algebra) | Latent class model | Latent variable | Latent variable model | Mathematics | Nonparametric statistics | Statistics,10,Bayesian Methods and Mixture Models | Statistical Distribution Estimation and Applications | Statistical Methods and Bayesian Inference,3,Bayesian Methods and Mixture Models,1,5,Heishiro Kanagawa | Wittawat Jitkrittum | Lester Mackey | Kenji Fukumizu | Arthur Gretton,https://openalex.org/A5046530151 | https://openalex.org/A5072755496 | https://openalex.org/A5018151279 | https://openalex.org/A5012922872 | https://openalex.org/A5004160420,Google (United States) | Max Planck Institute for Intelligent Systems | Microsoft (United States) | Microsoft Research New England (United States) | Oxford Centre for Computational Neuroscience | The Institute of Statistical Mathematics | University College London,7,209418,37259,0.1779,35734,0.1706,0.3485517004268974
JRSSB_2023_1531,JRSSB,https://openalex.org/W4386980312,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2023,2023-09-23,86.0,1.0,GRASP: a goodness-of-fit test for classification learning,https://doi.org/10.1093/jrsssb/qkad106,2,65.743498,Artificial intelligence | Classifier (UML) | Computer science | Curse of dimensionality | GRASP | Goodness of fit | Kolmogorov–Smirnov test | Machine learning | Mathematics | Parametric statistics | Pattern recognition (psychology) | Statistical hypothesis testing | Statistics,13,Bayesian Modeling and Causal Inference | Machine Learning and Algorithms | Machine Learning and Data Classification,3,Machine Learning and Data Classification,1,2,Adel Javanmard | Mohammad Reza Mehrabi,https://openalex.org/A5010342958 | https://openalex.org/A5000020320,University of Southern California,1,171849,2210,0.0129,37301,0.2171,0.22991696198406741
JRSSB_2024_1533,JRSSB,https://openalex.org/W4402544000,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-09-13,87.0,1.0,Continuously indexed graphical models,https://doi.org/10.1093/jrsssb/qkae086,2,70.445726,Artificial intelligence | Computer graphics (images) | Computer science | Graphical model,4,Advanced Database Systems and Queries | Data Management and Algorithms | Semantic Web and Ontologies,3,Data Management and Algorithms,1,2,Kartik G. Waghmare | Victor M. Panaretos,https://openalex.org/A5079876879 | https://openalex.org/A5002237733,École Polytechnique Fédérale de Lausanne,1,156890,35015,0.2232,23059,0.147,0.3701574351456434
JRSSB_2024_1534,JRSSB,https://openalex.org/W4404668868,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-11-25,87.0,3.0,Frequentist inference for semi-mechanistic epidemic models with interventions,https://doi.org/10.1093/jrsssb/qkae110,2,70.545613,Artificial intelligence | Bayesian inference | Bayesian probability | Computer science | Econometrics | Frequentist inference | Inference | Mathematics | Medicine | Psychological intervention | Statistical inference | Statistics,12,COVID-19 Pandemic Impacts | COVID-19 epidemiological studies | Influenza Virus Research Studies,3,COVID-19 epidemiological studies,1,3,Heejong Bong | Valérie Ventura | Larry Wasserman,https://openalex.org/A5058525541 | https://openalex.org/A5024805161 | https://openalex.org/A5103096586,Carnegie Mellon University | University of Michigan,2,144366,13806,0.0956,29064,0.2013,0.29695357632683594
JRSSB_2024_1535,JRSSB,https://openalex.org/W4405423464,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2024,2024-11-24,87.0,3.0,Adaptive conformal classification with noisy labels,https://doi.org/10.1093/jrsssb/qkae114,2,76.788508,Artificial intelligence | Computer science | Conformal map | Mathematical analysis | Mathematics | Pattern recognition (psychology),6,Face and Expression Recognition | Machine Learning and Algorithms | Machine Learning and Data Classification,3,Machine Learning and Algorithms,1,3,Matteo Sesia | Y. X. Rachel Wang | Xin Tong,https://openalex.org/A5009169058 | https://openalex.org/A5059383790 | https://openalex.org/A5071157779,The University of Sydney | University of Hong Kong | University of Southern California,3,346791,137269,0.3958,117410,0.3386,0.7343875706116941
JRSSB_2025_1536,JRSSB,https://openalex.org/W4410535348,Journal of the Royal Statistical Society Series B (Statistical Methodology),article,2025,2025-04-30,87.0,5.0,An optimal design framework for lasso sign recovery,https://doi.org/10.1093/jrsssb/qkaf026,2,92.646936,Computer science | Lasso (programming language) | Mathematics | Programming language | Sign (mathematics),5,Advanced Multi-Objective Optimization Algorithms | Optimal Experimental Design Methods | Probabilistic and Robust Engineering Design,3,Optimal Experimental Design Methods,1,5,Jonathan W. Stallrich | Kade Young | Maria L. Weese | Byran J. Smucker | D.J. Edwards,https://openalex.org/A5080761348 | https://openalex.org/A5074150346 | https://openalex.org/A5045726524 | https://openalex.org/A5063967152 | https://openalex.org/A5114929356,Citadel | Henry Ford Health + Michigan State University Health Sciences | Henry Ford Health System | Miami University | Michigan State University | North Carolina State University | Virginia Commonwealth University,7,155785,3878,0.0249,37575,0.2412,0.2660910870751356
